"IDORIGIN","YEAR","AI","SD","POLRT","MIL2","LEFT","BRIT","PCGNP","AINEW","SDNEW","IDGURR","AILAG","SDLAG","PERCHPCG","PERCHPOP","LPOP","PCGTHOU","DEMOC3","CWARCOW","IWARCOW2"
713,1993,2,2,4,0,0,0,5073,2,2,713,1,2,2.01,0.55,16.86,5.07,6,0,0
732,1976,3,3,5,1,0,0,740,3,3,732,NA,NA,NA,NA,17.39,0.74,0,0,0
732,1977,3,3,5,1,0,0,910,3,3,732,3,3,22.97,1.57,17.41,0.91,0,0,0
732,1978,3,2,5,1,0,0,1200,3,2,732,3,3,31.87,1.53,17.43,1.2,0,0,0
732,1979,3,2,4,1,0,0,1520,3,2,732,3,2,26.67,1.53,17.44,1.52,0,0,0
732,1980,3,3,3,1,0,0,1620,3,3,732,3,2,6.58,1.57,17.46,1.62,0,0,0
732,1981,3,3,3,1,0,0,1840,3,3,732,3,3,13.58,1.57,17.47,1.84,0,0,0
732,1982,3,3,3,1,0,0,1930,3,3,732,3,3,4.89,1.56,17.49,1.93,0,0,0
732,1983,4,3,3,1,0,0,2110,4,3,732,3,3,9.33,1.49,17.5,2.11,0,0,0
732,1984,3,3,3,1,0,0,2250,3,3,732,4,3,6.64,1.24,17.51,2.25,0,0,0
732,1985,3,3,4,1,0,0,2340,3,3,732,3,3,4,0.99,17.52,2.34,0,0,0
732,1986,3,3,4,1,0,0,2570,3,3,732,3,3,9.83,0.93,17.53,2.57,2,0,0
732,1987,3,3,4,1,0,0,2960,3,3,732,3,3,15.18,0.95,17.54,2.96,2,0,0
732,1988,3,2,6,1,0,0,3650,3,2,732,3,3,23.31,0.96,17.55,3.65,10,0,0
732,1989,3,3,6,1,0,0,4460,3,3,732,3,2,22.19,0.96,17.56,4.46,10,0,0
732,1990,3,3,6,1,0,0,5450,3,3,732,3,3,22.2,1.15,17.57,5.45,10,0,0
732,1991,3,3,6,1,0,0,6350,3,3,732,3,3,16.51,0.93,17.58,6.35,10,0,0
732,1992,3,3,6,1,0,0,6790,3,3,732,3,3,6.93,0.91,17.59,6.79,10,0,0
732,1993,2,2,6,0,0,0,7670,2,2,732,3,3,12.96,1.23,17.6,7.67,10,0,0
740,1976,1,1,6,0,0,0,4990,1,1,740,NA,NA,NA,NA,18.54,4.99,10,0,0
740,1977,1,1,6,0,0,0,5650,1,1,740,1,1,13.23,0.97,18.55,5.65,10,0,0
740,1978,1,1,6,0,0,0,7030,1,1,740,1,1,24.42,0.91,18.56,7.03,10,0,0
740,1979,1,1,6,0,0,0,8640,1,1,740,1,1,22.9,0.85,18.57,8.64,10,0,0
740,1980,NA,1,7,0,0,0,9840,1,1,740,1,1,13.89,0.79,18.58,9.84,10,0,0
740,1981,NA,1,7,0,0,0,10390,1,1,740,1,1,5.59,0.74,18.58,10.39,10,0,0
740,1982,1,1,7,0,0,0,10310,1,1,740,1,1,-0.77,0.68,18.59,10.31,10,0,0
740,1983,2,1,7,0,0,0,10340,2,1,740,1,1,0.29,0.68,18.6,10.34,10,0,0
740,1984,1,1,7,0,0,0,10630,1,1,740,2,1,2.8,0.64,18.6,10.63,10,0,0
740,1985,1,1,7,0,0,0,11430,1,1,740,1,1,7.53,0.61,18.61,11.43,10,0,0
740,1986,1,1,7,0,0,0,13050,1,1,740,1,1,14.17,0.61,18.62,13.05,10,0,0
740,1987,1,1,7,0,0,0,16030,1,1,740,1,1,22.84,0.49,18.62,16.03,10,0,0
740,1988,2,1,7,0,0,0,21470,2,1,740,1,1,33.94,0.43,18.62,21.47,10,0,0
740,1989,1,1,7,0,0,0,24360,1,1,740,2,1,13.46,0.41,18.63,24.36,10,0,0
740,1990,1,1,7,0,0,0,25800,1,1,740,1,1,5.91,0.34,18.63,25.8,10,0,0
740,1991,1,1,7,0,0,0,26840,1,1,740,1,1,4.03,0.31,18.64,26.84,10,0,0
740,1992,1,1,7,0,0,0,28190,1,1,740,1,1,5.03,0.43,18.64,28.19,10,0,0
740,1993,1,1,6,0,0,0,31450,1,1,740,1,1,11.56,0.36,18.64,31.45,10,0,0
750,1976,4,3,5,0,0,1,160,4,3,750,NA,NA,NA,NA,20.26,0.16,7,0,0
750,1977,3,2,6,0,0,1,170,3,2,750,4,3,6.25,2.31,20.28,0.17,8,0,0
750,1978,3,2,6,0,0,1,190,3,2,750,3,2,11.76,2.31,20.3,0.19,8,0,0
750,1979,3,2,6,0,0,1,200,3,2,750,3,2,5.26,2.3,20.33,0.2,8,0,0
750,1980,4,3,6,0,0,1,240,4,3,750,3,2,20,2.28,20.35,0.24,8,0,0
750,1981,4,3,6,0,0,1,270,4,3,750,4,3,12.5,2.25,20.37,0.27,8,0,0
750,1982,4,3,6,0,0,1,280,4,3,750,4,3,3.7,2.22,20.39,0.28,8,0,0
750,1983,3,3,6,0,0,1,280,3,3,750,4,3,0,2.18,20.41,0.28,8,0,0
750,1984,3,3,6,0,0,1,280,3,3,750,3,3,0,2.13,20.44,0.28,8,0,0
750,1985,3,4,6,0,0,1,290,3,4,750,3,3,3.57,2.06,20.46,0.29,8,1,0
750,1986,3,3,6,0,0,1,290,3,3,750,3,4,0,2.19,20.48,0.29,8,1,0
750,1987,4,4,6,0,0,1,310,4,4,750,3,3,6.9,2.15,20.5,0.31,8,1,1
750,1988,4,4,6,0,0,1,340,4,4,750,4,4,9.68,2.12,20.52,0.34,8,1,1
750,1989,4,4,6,0,0,1,350,4,4,750,4,4,2.94,2.08,20.54,0.35,8,1,1
750,1990,4,4,6,0,0,1,360,4,4,750,4,4,2.86,2.04,20.56,0.36,8,1,1
750,1991,4,4,5,0,0,1,330,4,4,750,4,4,-8.33,2,20.58,0.33,8,1,0
750,1992,5,4,5,0,0,1,310,5,4,750,4,4,-6.06,1.97,20.6,0.31,8,1,0
750,1993,5,5,4,0,0,1,290,5,5,750,5,4,-6.45,2.2,20.62,0.29,8,1,0
760,1976,NA,NA,4,0,0,1,NA,NA,NA,760,NA,NA,NA,NA,13.88,NA,0,NA,0
760,1977,NA,NA,4,0,0,1,NA,NA,NA,760,NA,NA,NA,2.16,13.9,NA,0,NA,0
760,1978,NA,NA,4,0,0,1,NA,NA,NA,760,NA,NA,NA,2.29,13.92,NA,0,NA,0
760,1979,NA,NA,3,0,0,1,NA,NA,NA,760,NA,NA,NA,2.24,13.95,NA,0,NA,0
760,1980,NA,NA,5,0,0,1,NA,NA,NA,760,NA,NA,NA,2.19,13.97,NA,0,NA,0
760,1981,NA,NA,5,0,NA,1,NA,NA,NA,760,NA,NA,NA,1.97,13.99,NA,0,NA,0
760,1982,NA,1,5,0,NA,1,110,1,1,760,NA,NA,NA,2.02,14.01,0.11,0,NA,0
760,1983,NA,1,5,0,NA,1,110,1,1,760,1,1,0,2.06,14.03,0.11,0,NA,0
760,1984,NA,1,5,0,NA,1,130,1,1,760,1,1,18.18,1.94,14.05,0.13,0,NA,0
760,1985,NA,1,5,0,NA,1,130,1,1,760,1,1,0,1.98,14.07,0.13,0,NA,0
760,1986,NA,1,5,0,NA,1,140,1,1,760,1,1,7.69,2.1,14.09,0.14,0,NA,0
760,1987,NA,1,5,0,NA,1,180,1,1,760,1,1,28.57,2.28,14.11,0.18,0,0,0
760,1988,NA,1,5,0,0,1,200,1,1,760,1,1,11.11,2.23,14.13,0.2,0,0,0
760,1989,NA,1,2,0,0,1,200,1,1,760,1,1,0,2.18,14.15,0.2,0,0,0
760,1990,2,NA,2,0,0,1,200,2,2,760,1,1,0,2.14,14.18,0.2,0,0,0
760,1991,4,3,2,0,0,1,190,4,3,760,2,2,-5,2.16,14.2,0.19,0,0,0
760,1992,3,4,1,0,0,1,180,3,4,760,4,3,-5.26,2.25,14.22,0.18,0,0,0
760,1993,3,4,1,0,0,1,170,3,4,760,3,4,-5.56,13.56,14.35,0.17,0,0,0
770,1976,NA,1,4,0,0,1,170,1,1,770,NA,NA,NA,NA,18.11,0.17,4,1,0
770,1977,4,3,2,1,0,1,190,4,3,770,1,1,11.76,3.06,18.14,0.19,0,1,0
770,1978,3,3,2,1,0,1,220,3,3,770,4,3,15.79,3.03,18.17,0.22,0,0,0
770,1979,4,3,2,1,0,1,250,4,3,770,3,3,13.64,3.03,18.2,0.25,0,0,0
770,1980,3,3,1,1,0,1,290,3,3,770,4,3,16,3.05,18.23,0.29,0,0,0
770,1981,4,3,1,1,0,1,330,4,3,770,3,3,13.79,3.07,18.26,0.33,0,0,0
770,1982,5,3,1,1,0,1,350,5,3,770,4,3,6.06,3.08,18.29,0.35,0,0,0
770,1983,4,3,1,1,0,1,390,4,3,770,5,3,11.43,3.1,18.32,0.39,0,0,0
770,1984,3,3,1,1,0,1,380,3,3,770,4,3,-2.56,3.11,18.35,0.38,0,0,0
770,1985,3,3,4,1,0,1,370,3,3,770,3,3,-2.63,3.13,18.38,0.37,0,0,0
770,1986,3,3,4,1,0,1,370,3,3,770,3,3,0,3.14,18.41,0.37,0,0,0
770,1987,3,3,4,1,0,1,360,3,3,770,3,3,-2.7,3.15,18.44,0.36,0,0,0
770,1988,3,3,5,1,0,1,370,3,3,770,3,3,2.78,3.16,18.47,0.37,4,0,0
770,1989,3,3,5,0,0,1,390,3,3,770,3,3,5.41,3.17,18.51,0.39,4,0,0
770,1990,4,3,4,0,0,1,400,4,3,770,3,3,2.56,3.17,18.54,0.4,3,0,0
770,1991,4,3,4,0,0,1,400,4,3,770,4,3,0,3.11,18.57,0.4,3,0,0
770,1992,4,4,4,0,0,1,420,4,4,770,4,3,5,3.02,18.6,0.42,3,0,0
770,1993,3,4,5,0,0,1,430,3,4,770,4,4,2.38,2.56,18.62,0.43,8,0,0
771,1976,4,3,1,0,0,1,130,4,3,771,NA,NA,NA,NA,18.18,0.13,0,0,0
771,1977,3,3,2,1,0,1,110,3,3,771,4,3,-15.38,2.52,18.2,0.11,0,0,0
771,1978,3,3,4,1,0,1,110,3,3,771,3,3,0,2.48,18.23,0.11,0,0,0
771,1979,3,2,5,1,0,1,130,3,2,771,3,3,18.18,2.47,18.25,0.13,0,0,0
771,1980,3,3,5,1,0,1,150,3,3,771,3,2,15.38,2.49,18.28,0.15,0,0,0
771,1981,3,2,5,1,0,1,170,3,2,771,3,3,13.33,2.49,18.3,0.17,0,0,0
771,1982,3,3,3,1,0,1,160,3,3,771,3,2,-5.88,2.49,18.33,0.16,0,0,0
771,1983,3,3,2,1,0,1,150,3,3,771,3,3,-6.25,2.49,18.35,0.15,0,0,0
771,1984,4,2,2,1,0,1,150,4,2,771,3,3,0,2.49,18.38,0.15,0,0,0
771,1985,3,2,3,1,0,1,150,3,2,771,4,2,0,2.49,18.4,0.15,0,0,0
771,1986,5,3,4,1,0,1,160,5,3,771,3,2,6.67,2.42,18.42,0.16,0,0,0
771,1987,3,4,4,1,0,1,170,3,4,771,5,3,6.25,2.36,18.45,0.17,0,0,0
771,1988,3,3,4,1,0,1,180,3,3,771,3,4,5.88,2.3,18.47,0.18,0,0,0
771,1989,3,3,4,1,0,1,190,3,3,771,3,3,5.56,2.24,18.49,0.19,0,0,0
771,1990,4,4,3,1,0,1,210,4,4,771,3,3,10.53,2.17,18.51,0.21,0,0,0
771,1991,3,4,6,1,0,1,210,3,4,771,4,4,0,2.12,18.54,0.21,9,0,0
771,1992,4,4,6,1,0,1,220,4,4,771,3,4,4.76,2.04,18.56,0.22,9,0,0
771,1993,3,3,6,0,0,1,220,3,3,771,4,4,0,6.85,18.62,0.22,9,0,0
775,1976,3,3,2,1,1,1,127,3,3,775,NA,NA,NA,NA,17.25,0.13,0,1,0
775,1977,4,3,1,1,1,1,133,4,3,775,3,3,4.72,2.15,17.27,0.13,0,1,0
775,1978,NA,3,1,1,1,1,137,3,3,775,4,3,3.01,2.11,17.3,0.14,0,1,0
775,1979,2,3,1,1,1,1,152,2,3,775,3,3,10.95,2.09,17.32,0.15,0,1,0
775,1980,NA,3,1,1,1,1,171,3,3,775,2,3,12.5,2.09,17.34,0.17,0,1,0
775,1981,NA,3,1,1,1,1,181,3,3,775,3,3,5.85,2.1,17.36,0.18,0,0,0
775,1982,NA,3,1,1,1,1,190,3,3,775,3,3,4.97,2.1,17.38,0.19,0,0,0
775,1983,3,4,1,1,1,1,182,3,4,775,3,3,-4.21,2.11,17.4,0.18,0,1,0
775,1984,3,3,1,1,1,1,180,3,3,775,3,4,-1.1,2.12,17.42,0.18,0,1,0
775,1985,3,4,1,1,1,1,186,3,4,775,3,3,3.33,2.13,17.44,0.19,0,1,0
775,1986,4,4,1,1,1,1,191,4,4,775,3,4,2.69,2.15,17.46,0.19,0,1,0
775,1987,5,3,1,1,1,1,258,5,3,775,4,4,35.08,2.16,17.48,0.26,0,1,0
775,1988,5,5,1,1,1,1,257,5,5,775,5,3,-0.39,2.18,17.51,0.26,0,1,0
775,1989,4,4,1,1,1,1,257,4,4,775,5,5,0,2.2,17.53,0.26,0,1,0
775,1990,4,4,1,1,1,1,256,4,4,775,4,4,-0.39,2.22,17.55,0.26,0,1,0
775,1991,4,4,1,1,1,1,256,4,4,775,4,4,0,2.23,17.57,0.26,0,1,0
775,1992,5,5,1,1,1,1,256,5,5,775,4,4,0,2.25,17.59,0.26,0,1,0
775,1993,5,5,1,1,1,1,256,5,5,775,5,5,0,-0.5,17.59,0.26,0,1,0
780,1976,3,2,6,0,0,1,290,3,2,780,NA,NA,NA,NA,16.43,0.29,8,0,0
780,1977,2,1,6,0,0,1,300,2,1,780,3,2,3.45,1.64,16.45,0.3,NA,0,0
780,1978,2,1,6,0,0,1,260,2,1,780,2,1,-13.33,1.74,16.47,0.26,6,0,0
780,1979,3,2,6,0,0,1,260,3,2,780,2,1,0,2.02,16.49,0.26,6,0,0
780,1980,2,1,6,0,0,1,260,2,1,780,3,2,0,1.85,16.51,0.26,6,0,0
780,1981,3,2,6,0,0,1,300,3,2,780,2,1,15.38,1.7,16.52,0.3,6,0,0
780,1982,3,2,6,0,0,1,330,3,2,780,3,2,10,1.34,16.54,0.33,5,0,0
780,1983,5,4,5,0,0,1,340,5,4,780,3,2,3.03,1.5,16.55,0.34,5,0,0
780,1984,5,4,5,0,0,1,370,5,4,780,5,4,8.82,1.18,16.56,0.37,5,0,0
780,1985,5,4,5,0,0,1,390,5,4,780,5,4,5.41,1.53,16.58,0.39,5,0,0
780,1986,5,4,5,0,0,1,410,5,4,780,5,4,5.13,1.77,16.6,0.41,5,0,0
780,1987,5,4,5,0,0,1,410,5,4,780,5,4,0,1.51,16.61,0.41,5,1,0
780,1988,4,5,5,0,0,1,420,4,5,780,5,4,2.44,1.38,16.62,0.42,5,1,0
780,1989,5,5,4,0,0,1,430,5,5,780,4,5,2.38,1.32,16.64,0.43,5,1,0
780,1990,5,5,4,0,0,1,470,5,5,780,5,5,9.3,1.11,16.65,0.47,5,0,0
780,1991,5,4,4,0,0,1,500,5,4,780,5,5,6.38,1.49,16.66,0.5,5,0,0
780,1992,5,4,4,0,0,1,540,5,4,780,5,4,8,0.92,16.67,0.54,5,0,0
780,1993,5,4,4,0,0,1,600,5,4,780,5,4,11.11,2.27,16.69,0.6,5,0,0
781,1976,NA,NA,4,0,0,1,100,NA,NA,781,NA,NA,NA,NA,11.83,0.1,NA,0,0
781,1977,NA,NA,4,0,0,1,80,NA,NA,781,NA,NA,-20,2.92,11.86,0.08,NA,0,0
781,1978,NA,NA,3,0,0,1,80,NA,NA,781,NA,NA,0,3.55,11.89,0.08,NA,0,0
781,1979,NA,2,3,0,0,1,100,2,2,781,NA,NA,25,2.74,11.92,0.1,NA,0,0
781,1980,2,2,3,0,0,1,130,2,2,781,2,2,30,3.33,11.95,0.13,NA,0,0
781,1981,2,2,3,0,0,1,180,2,2,781,2,2,38.46,3.23,11.98,0.18,NA,0,0
781,1982,NA,1,3,0,0,1,220,1,1,781,2,2,22.22,3.13,12.01,0.22,NA,0,0
781,1983,NA,1,3,0,0,1,230,1,1,781,1,1,4.55,3.64,12.05,0.23,NA,0,0
781,1984,NA,2,3,0,0,1,250,2,2,781,1,1,8.7,2.92,12.08,0.25,NA,0,0
781,1985,NA,2,3,0,0,1,290,2,2,781,2,2,16,3.41,12.11,0.29,NA,0,0
781,1986,NA,2,3,0,0,1,310,2,2,781,2,2,6.9,3.85,12.15,0.31,NA,0,0
781,1987,NA,1,3,0,0,1,310,1,1,781,2,2,0,3.17,12.18,0.31,NA,0,0
781,1988,1,1,3,0,0,1,360,1,1,781,1,1,16.13,3.59,12.22,0.36,NA,0,0
781,1989,1,1,2,0,0,1,390,1,1,781,1,1,8.33,2.97,12.25,0.39,NA,0,0
781,1990,2,2,2,0,0,1,450,2,2,781,1,1,15.38,3.37,12.28,0.45,NA,0,0
781,1991,2,2,2,0,0,1,470,2,2,781,2,2,4.44,3.26,12.31,0.47,NA,0,0
781,1992,2,2,2,0,0,1,500,2,2,781,2,2,6.38,3.15,12.34,0.5,NA,0,0
781,1993,2,2,2,0,0,1,820,2,2,781,2,2,64,4.8,12.39,0.82,NA,0,0
790,1976,3,2,2,0,0,0,120,3,2,790,NA,NA,NA,NA,16.39,0.12,0,0,0
790,1977,3,3,2,0,0,0,120,3,3,790,3,2,0,2.66,16.42,0.12,0,0,0
790,1978,3,2,2,0,0,0,120,3,2,790,3,3,0,2.67,16.45,0.12,0,0,0
790,1979,2,2,3,0,0,0,130,2,2,790,3,2,8.33,2.67,16.47,0.13,0,0,0
790,1980,3,2,5,0,0,0,130,3,2,790,2,2,0,2.66,16.5,0.13,0,0,0
790,1981,3,2,5,0,0,0,150,3,2,790,3,2,15.38,2.62,16.53,0.15,2,0,0
790,1982,3,2,5,0,0,0,160,3,2,790,3,2,6.67,2.66,16.55,0.16,2,0,0
790,1983,2,3,5,0,0,0,160,2,3,790,3,2,0,2.66,16.58,0.16,2,0,0
790,1984,3,2,5,0,0,0,170,3,2,790,2,3,6.25,2.67,16.6,0.17,2,0,0
790,1985,3,3,5,0,0,0,170,3,3,790,3,2,0,2.63,16.63,0.17,2,0,0
790,1986,3,3,5,0,0,0,160,3,3,790,3,3,-5.88,2.49,16.65,0.16,2,0,0
790,1987,3,3,5,0,0,0,160,3,3,790,3,3,0,2.52,16.68,0.16,2,0,0
790,1988,3,3,5,0,0,0,170,3,3,790,3,3,6.25,2.55,16.7,0.17,2,0,0
790,1989,3,3,4,0,0,0,170,3,3,790,3,3,0,2.57,16.73,0.17,2,0,0
790,1990,4,3,4,0,0,0,180,4,3,790,3,3,5.88,2.59,16.76,0.18,2,0,0
790,1991,3,2,6,0,0,0,180,3,2,790,4,3,0,2.56,16.78,0.18,8,0,0
790,1992,3,3,6,0,0,0,170,3,3,790,3,2,-5.56,2.53,16.81,0.17,8,0,0
790,1993,3,3,5,0,0,0,160,3,3,790,3,3,-5.88,2.55,16.83,0.16,8,0,0
800,1976,4,3,2,0,0,0,410,4,3,800,NA,NA,NA,NA,17.56,0.41,0,0,0
800,1977,3,2,2,1,0,0,460,3,2,800,4,3,12.2,2.55,17.59,0.46,NA,0,0
800,1978,3,3,2,1,0,0,530,3,3,800,3,2,15.22,2.46,17.61,0.53,3,0,0
800,1979,4,3,4,1,0,0,590,4,3,800,3,3,11.32,2.37,17.64,0.59,3,0,0
800,1980,3,3,5,1,0,0,670,3,3,800,4,3,13.56,2.28,17.66,0.67,3,0,0
800,1981,3,3,5,1,0,0,750,3,3,800,3,3,11.94,2.2,17.68,0.75,3,0,0
800,1982,3,3,5,1,0,0,770,3,3,800,3,3,2.67,2.12,17.7,0.77,3,0,0
800,1983,NA,3,5,1,0,0,810,3,3,800,3,3,5.19,2.05,17.72,0.81,3,0,0
800,1984,2,3,5,1,0,0,840,2,3,800,3,3,3.7,1.97,17.74,0.84,3,0,0
800,1985,3,2,5,1,0,0,810,3,2,800,2,3,-3.57,1.9,17.76,0.81,3,0,0
800,1986,3,3,5,1,0,0,800,3,3,800,3,2,-1.23,1.88,17.78,0.8,3,0,0
800,1987,2,3,5,1,0,0,860,2,3,800,3,3,7.5,1.81,17.8,0.86,3,0,0
800,1988,2,3,5,1,0,0,1050,2,3,800,2,3,22.09,1.74,17.81,1.05,5,0,0
800,1989,2,2,6,1,0,0,1260,2,2,800,2,3,20,1.67,17.83,1.26,5,0,0
800,1990,3,2,6,1,0,0,1470,3,2,800,2,2,16.67,1.54,17.85,1.47,5,0,0
800,1991,2,2,2,1,0,0,1650,2,2,800,3,2,12.24,1.51,17.86,1.65,NA,0,0
800,1992,4,3,5,1,0,0,1840,4,3,800,2,2,11.52,1.47,17.88,1.84,6,0,0
800,1993,2,3,5,0,0,0,2040,2,3,800,4,3,10.87,0.53,17.88,2.04,6,0,0
811,1976,5,5,1,0,1,0,77,5,5,811,NA,NA,NA,NA,15.75,0.08,0,0,1
811,1977,5,NA,1,0,1,0,84,5,5,811,5,5,9.09,-2.26,15.73,0.08,0,0,1
811,1978,3,NA,1,0,1,0,91,3,3,811,5,5,8.33,-2.88,15.7,0.09,0,0,1
811,1979,3,NA,1,0,1,0,98,3,3,811,3,3,7.69,-2.16,15.68,0.1,0,1,1
811,1980,3,3,1,0,1,0,105,3,3,811,3,3,7.14,0.85,15.69,0.11,0,1,0
811,1981,3,3,1,0,1,0,112,3,3,811,3,3,6.67,1.39,15.7,0.11,0,1,0
811,1982,3,4,1,0,1,0,119,3,4,811,3,3,6.25,2.64,15.73,0.12,0,1,0
811,1983,3,4,1,0,1,0,126,3,4,811,3,4,5.88,3.34,15.76,0.13,0,1,0
811,1984,4,3,1,0,1,0,133,4,3,811,3,4,5.56,3.49,15.79,0.13,0,1,0
811,1985,3,4,1,0,1,0,140,3,4,811,4,3,5.26,3.18,15.83,0.14,0,1,0
811,1986,5,4,1,0,1,0,147,5,4,811,3,4,5,3.08,15.86,0.15,0,1,0
811,1987,NA,4,1,0,1,0,154,4,4,811,5,4,4.76,2.99,15.89,0.15,0,1,0
811,1988,3,4,1,0,1,0,162,3,4,811,4,4,5.19,2.9,15.91,0.16,0,1,0
811,1989,3,4,1,0,1,0,160,3,4,811,3,4,-1.23,2.82,15.94,0.16,0,1,0
811,1990,3,4,1,0,1,0,170,3,4,811,3,4,6.25,2.72,15.97,0.17,0,1,0
811,1991,3,4,2,0,0,0,200,3,4,811,3,4,17.65,2.56,15.99,0.2,NA,1,0
811,1992,4,3,2,0,0,0,234,4,3,811,3,4,17,2.54,16.02,0.23,NA,0,0
811,1993,4,4,4,0,0,0,274,4,4,811,4,3,17.09,2.05,16.04,0.27,7,0,0
812,1976,4,NA,1,0,1,0,56,4,4,812,NA,NA,NA,NA,14.94,0.06,0,0,0
812,1977,4,NA,1,0,1,0,52,4,4,812,4,4,-7.14,1.01,14.95,0.05,0,0,0
812,1978,4,NA,1,0,1,0,61,4,4,812,4,4,17.31,0.9,14.95,0.06,0,0,0
812,1979,4,4,1,0,1,0,60,4,4,812,4,4,-1.64,1.09,14.97,0.06,0,0,0
812,1980,3,3,1,0,1,0,53,3,3,812,4,4,-11.67,1.46,14.98,0.05,0,0,0
812,1981,3,3,1,0,1,0,54,3,3,812,3,3,1.89,1.78,15,0.05,0,0,0
812,1982,3,3,1,0,1,0,55,3,3,812,3,3,1.85,2.08,15.02,0.06,0,0,0
812,1983,3,4,1,0,1,0,77,3,4,812,3,3,40,2.34,15.04,0.08,0,0,0
812,1984,3,4,1,0,1,0,176,3,4,812,3,4,128.57,2.58,15.07,0.18,0,0,0
812,1985,3,4,1,0,1,0,157,3,4,812,3,4,-10.8,2.8,15.09,0.16,0,0,0
812,1986,4,4,1,0,1,0,138,4,4,812,3,4,-12.1,2.81,15.12,0.14,0,0,0
812,1987,3,4,1,0,1,0,189,3,4,812,4,4,36.96,2.84,15.15,0.19,0,0,0
812,1988,3,3,2,0,1,0,240,3,3,812,3,4,26.98,2.87,15.18,0.24,0,0,0
812,1989,2,3,2,0,1,0,210,2,3,812,3,3,-12.5,2.92,15.21,0.21,0,0,0
812,1990,2,3,2,0,1,0,200,2,3,812,2,3,-4.76,2.91,15.24,0.2,0,0,0
812,1991,2,2,2,0,1,0,220,2,2,812,2,3,10,2.92,15.27,0.22,0,0,0
812,1992,2,3,1,0,1,0,250,2,3,812,2,2,13.64,2.89,15.29,0.25,0,0,0
812,1993,2,3,1,0,1,0,290,2,3,812,2,3,16,4.93,15.34,0.29,0,0,0
815,1976,5,NA,1,0,1,0,88,5,5,815,NA,NA,NA,NA,17.71,0.09,NA,0,1
815,1977,4,NA,1,0,1,0,102,4,4,815,5,5,15.91,2.31,17.73,0.1,NA,0,1
815,1978,4,NA,1,0,1,0,106,4,4,815,4,4,3.92,2.27,17.76,0.11,NA,0,1
815,1979,4,5,1,0,1,0,99,4,5,815,4,4,-6.6,2.21,17.78,0.1,NA,0,1
815,1980,3,3,1,0,1,0,98,3,3,815,4,5,NA,2.14,17.8,0.1,NA,0,1
815,1981,3,3,1,0,1,0,122,3,3,815,3,3,24.49,1.9,17.82,0.12,NA,0,1
815,1982,3,3,1,0,1,0,146,3,3,815,3,3,19.67,1.76,17.84,0.15,NA,0,1
815,1983,3,3,1,0,1,0,145,3,3,815,3,3,-0.68,1.74,17.85,0.14,NA,0,1
815,1984,3,4,1,0,1,0,143,3,4,815,3,3,-1.38,1.83,17.87,0.14,NA,0,1
815,1985,3,3,1,0,1,0,141,3,3,815,3,4,-1.4,2.04,17.89,0.14,NA,0,1
815,1986,3,4,1,0,1,0,140,3,4,815,3,3,-0.71,2.35,17.91,0.14,NA,0,1
815,1987,3,4,2,0,1,0,141,3,4,815,3,4,0.71,2.49,17.94,0.14,NA,0,1
815,1988,3,3,2,0,1,0,151,3,3,815,3,4,7.09,2.45,17.96,0.15,NA,0,1
815,1989,3,3,1,0,1,0,160,3,3,815,3,3,5.96,2.39,17.99,0.16,NA,0,1
815,1990,3,3,1,0,1,0,170,3,3,815,3,3,6.25,2.25,18.01,0.17,NA,0,1
815,1991,3,3,1,0,1,0,170,3,3,815,3,3,0,2.33,18.03,0.17,NA,0,1
815,1992,2,3,1,0,1,0,170,2,3,815,3,3,0,2.26,18.05,0.17,NA,0,0
815,1993,2,2,1,0,1,0,170,2,2,815,2,3,0,1.58,18.07,0.17,NA,0,0
820,1976,3,2,5,0,0,1,920,3,2,820,NA,NA,NA,NA,16.34,0.92,8,0,0
820,1977,3,2,5,0,0,1,1010,3,2,820,3,2,9.78,2.33,16.37,1.01,8,0,0
820,1978,3,3,5,0,0,1,1150,3,3,820,3,2,13.86,2.32,16.39,1.15,8,0,0
820,1979,3,3,5,0,0,1,1400,3,3,820,3,3,21.74,2.35,16.41,1.4,8,0,0
820,1980,2,2,5,0,0,1,1690,2,2,820,3,3,20.71,2.38,16.44,1.69,8,0,0
820,1981,3,2,5,0,0,1,1890,3,2,820,2,2,11.83,2.66,16.46,1.89,8,0,0
820,1982,NA,2,5,0,0,1,1900,2,2,820,3,2,0.53,2.69,16.49,1.9,8,0,0
820,1983,2,3,5,0,0,1,1900,2,3,820,2,2,0,2.6,16.52,1.9,8,0,0
820,1984,2,2,5,0,0,1,2050,2,2,820,2,3,7.89,2.59,16.54,2.05,8,0,0
820,1985,3,2,5,0,0,1,1980,3,2,820,2,2,-3.41,2.68,16.57,1.98,8,0,0
820,1986,2,2,5,0,0,1,1850,2,2,820,3,2,-6.57,2.73,16.59,1.85,8,0,0
820,1987,2,2,5,0,0,1,1830,2,2,820,2,2,-1.08,2.58,16.62,1.83,8,0,0
820,1988,2,2,4,0,0,1,1940,2,2,820,2,2,6.01,2.52,16.65,1.94,8,0,0
820,1989,2,2,3,0,0,1,2140,2,2,820,2,2,10.31,2.43,16.67,2.14,8,0,0
820,1990,2,2,3,0,0,1,2360,2,2,820,2,2,10.28,2.36,16.69,2.36,8,0,0
820,1991,3,2,3,0,0,1,2520,3,2,820,2,2,6.78,2.34,16.72,2.52,8,0,0
